question_id,question,image,option_1,option_2,option_3,option_4,answer,correct_option_text,explanation,difficulty,topic,question_type,key_terms
AIDA3_266,AIDA3 과정에서 '마스크 없이 상승(No Mask Ascent)' 훈련을 하는 주된 목적은?,,수경 없이도 수영을 잘하기 위해서,시야 확보 능력을 기르기 위해서,실제 상황에서 마스크 분실 시 당황하지 않고 침착하게 상승하는 능력을 배양하기 위해서,눈을 바닷물에 적응시키기 위해서,3,실제 상황에서 마스크 분실 시 당황하지 않고 침착하게 상승하는 능력을 배양하기 위해서,"마스크 분실은 다이버에게 큰 스트레스를 줄 수 있는 상황이므로, 시야가 흐린 상태에서도 침착하게 유도줄을 따라 상승하는 훈련이 필요하다. (출처: AIDA3 Korean ADVANCED Freediver Course Completion Form.pdf, p.1)",medium,Skills,multiple_choice,mask_loss_training
AIDA3_267,프리다이빙 슈트의 소재인 '오픈 셀(Open Cell)' 네오프렌의 특징은?,,안감에 천이 덧대어져 있어 입기 편하다.,피부에 밀착력이 우수하여 보온성이 뛰어나지만 입을 때 윤활제가 필요하다.,물이 잘 통과하여 시원하다.,내구성이 매우 강해 찢어지지 않는다.,2,피부에 밀착력이 우수하여 보온성이 뛰어나지만 입을 때 윤활제가 필요하다.,"오픈 셀 슈트는 고무 기공이 노출되어 있어 피부에 딱 달라붙어 물 유입을 막아주지만, 마찰이 심해 입을 때 물이나 윤활제가 필수적이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.70)",medium,Equipment,multiple_choice,wetsuit_opencell
AIDA3_268,프렌젤 압력평형 시 혀의 움직임은 어떠해야 하는가?,,혀끝을 입천장 뒤쪽으로 말아 올린다.,혀 전체를 바닥에 평평하게 깐다.,혀끝을 앞니 뒤에 대고 혀의 뒷부분(뿌리)을 위로 들어 올려 공기를 비강으로 밀어 넣는다.,혀를 밖으로 내민다.,3,혀끝을 앞니 뒤에 대고 혀의 뒷부분(뿌리)을 위로 들어 올려 공기를 비강으로 밀어 넣는다.,"프렌젤은 혀를 피스톤처럼 사용하여 목구멍(후두덮개 위) 공간의 공기를 코 뒤쪽(이관 입구)으로 밀어 올리는 동작이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.24)",hard,Equalization,multiple_choice,frenzel_tongue
AIDA3_269,다음 중 다이빙 직후 '샤워'와 관련된 올바른 조언은?,,뜨거운 물로 샤워하여 체온을 급격히 높인다.,찬물로 샤워하여 모공을 닫는다.,"미지근한 물로 샤워하며, 뜨거운 물은 감압병(DCS) 위험을 높일 수 있으므로 피한다.",샤워를 하지 않는다.,3,"미지근한 물로 샤워하며, 뜨거운 물은 감압병(DCS) 위험을 높일 수 있으므로 피한다.","다이빙 직후 뜨거운 물 샤워는 피부 혈류량을 급증시켜 기포 형성을 촉진할 수 있으므로, 미지근한 물을 사용하는 것이 안전하다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.63)",medium,Safety,multiple_choice,post_dive_shower
AIDA3_270,AIDA3 과정의 '자유하강(Free Fall)' 기술 평가 항목에서 중요하게 보는 요소는?,,얼마나 빨리 떨어지는가,낙하산 자세나 회전 없이 유선형 자세를 유지하며 릴렉스하고 있는가,눈을 뜨고 있는가,웨이트를 얼마나 많이 찼는가,2,낙하산 자세나 회전 없이 유선형 자세를 유지하며 릴렉스하고 있는가,"자유하강의 핵심은 저항을 최소화한 자세로 편안하게 떨어지며 산소를 아끼는 것이므로, 자세의 안정성과 이완 상태가 평가 기준이 된다. (출처: AIDA level 3 Guidelines V3.0 (2018).pdf, p.4)",medium,Skills,multiple_choice,freefall_criteria
AIDA3_271,폐의 '잔기량(Residual Volume)'이 증가하는 주된 원인은?,,꾸준한 스트레칭 훈련,노화 및 흡연 등으로 인한 폐 탄성 저하,깊은 수심 다이빙,프렌젤 압력평형,2,노화 및 흡연 등으로 인한 폐 탄성 저하,"나이가 들거나 폐 건강이 나빠지면 폐 조직의 탄력이 줄어들어, 숨을 다 내뱉지 못하고 남는 공기(잔기량)가 늘어난다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.39)",medium,Lungs,multiple_choice,rv_increase
AIDA3_272,수면 구조 상황에서 구조자가 피구조자의 마스크를 벗기는 이유는?,,얼굴에 찬물 자극을 주어 호흡 반사를 유도하고 기도를 확보하기 위해,마스크를 잃어버리지 않게 보관하기 위해,눈을 확인하기 위해,인공호흡을 코로 하기 위해,1,얼굴에 찬물 자극을 주어 호흡 반사를 유도하고 기도를 확보하기 위해,"얼굴(특히 눈 주변)이 공기에 노출되거나 바람을 맞으면 호흡 중추가 자극되어 자발 호흡이 돌아오는 데 도움을 준다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.61)",medium,Rescue,multiple_choice,mask_removal_rescue
AIDA3_273,다음 중 '저산소증(Hypoxia)' 발생 시 나타날 수 있는 증상이 아닌 것은?,,판단력 저하,행복감 또는 무기력감,근육 제어 능력 상실(LMC),고막의 통증,4,고막의 통증,"고막 통증은 압력 불균형에 의한 기압성 외상 증상이며, 저산소증은 주로 뇌 기능 저하와 관련된 신경학적 증상을 보인다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.60)",easy,Hypoxia,multiple_choice,symptoms
AIDA3_274,프리다이빙 핀(Fins) 중 '카본(Carbon)' 소재 핀의 장점은?,,가격이 매우 저렴하다.,내구성이 좋아 바위에 긁혀도 흠집이 안 난다.,가볍고 탄성이 좋아 적은 힘으로도 강한 추진력을 얻을 수 있다.,무거워서 하강에 도움이 된다.,3,가볍고 탄성이 좋아 적은 힘으로도 강한 추진력을 얻을 수 있다.,"카본 핀은 플라스틱 핀에 비해 반응성이 뛰어나고 에너지 효율이 높아 상급 다이버들이 선호한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.70)",easy,Equipment,multiple_choice,carbon_fins
AIDA3_275,기능적 잔기량(FRC)' 다이빙 시 가장 주의해야 할 안전 수칙은?,,최대한 빨리 하강한다.,폐가 이미 수축된 상태이므로 얕은 수심에서도 폐 압착 위험이 있음을 인지하고 무리하게 동작하지 않는다.,웨이트를 가득 채운다.,반드시 혼자 연습한다.,2,폐가 이미 수축된 상태이므로 얕은 수심에서도 폐 압착 위험이 있음을 인지하고 무리하게 동작하지 않는다.,"FRC 상태는 깊은 수심의 폐 부피를 얕은 곳에서 시뮬레이션하는 것이므로, 과도한 움직임이나 무리한 스트레칭은 폐 손상을 줄 수 있다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.75)",hard,Safety,multiple_choice,frc_risk
AIDA3_276,"AIDA3 이론 과정에서 다루는 '돌턴의 법칙' 공식은? (P: 압력, gas: 기체 성분)",,P_total = P_gas1 + P_gas2 + ...,P_total = P_gas1 * P_gas2,V_gas = P_gas / T,P1 * V1 = P2 * V2,1,P_total = P_gas1 + P_gas2 + ...,"돌턴의 법칙은 혼합 기체의 전체 압력은 각 성분 기체의 부분압의 합과 같다는 원리이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.59)",medium,Physics,multiple_choice,daltons_law_formula
AIDA3_277,이퀄라이징 기술 중 '토인비(Toynbee)' 방식의 특징은?,,코를 막고 숨을 내쉰다.,코를 막고 침을 삼킨다.,턱을 좌우로 움직인다.,머리를 흔든다.,2,코를 막고 침을 삼킨다.,"토인비는 침을 삼킬 때 이관이 열리는 원리를 이용하지만, 하강 중에는 공기를 불어넣는 방식(발살바/프렌젤)보다 효율이 떨어져 잘 쓰이지 않는다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.22)",medium,Equalization,multiple_choice,toynbee
AIDA3_278,프리다이빙 로그북에 기록해야 할 '웨이트(Weight)' 정보가 중요한 이유는?,,장비 분실을 막기 위해,"슈트 두께와 수심, 수영장/바다 환경에 따른 적정 부력을 기억하고 조절하기 위해",웨이트 가격을 계산하기 위해,대회 규정상 필수라서,2,슈트 두께와 수심. 수영장/바다 환경에 따른 적정 부력을 기억하고 조절하기 위해,"적정 웨이트는 슈트 두께나 물의 염도에 따라 달라지므로, 이전 기록을 참고하여 매번 최적의 중성부력을 맞추는 것이 안전과 효율에 중요하다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.80)",easy,Training,multiple_choice,weight_logging
AIDA3_279,다음 중 '이산화탄소(CO2) 중독'의 증상이 아닌 것은?,,호흡 충동 증가,두통 및 현기증,시야가 매우 선명해짐,식은땀 및 메스꺼움,3,시야가 매우 선명해짐,"이산화탄소 농도가 과도하게 높으면 두통, 호흡 가쁨, 혼란, 메스꺼움 등의 증상이 나타나며 시야가 좁아지거나 흐려질 수 있다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.15)",medium,Physiology,multiple_choice,hypercapnia_symptoms
AIDA3_280,"수심 20m 이상 깊은 다이빙 후 수면으로 상승할 때, 마지막 5m 구간에서 입을 벌리거나(내뱉거나) 들이마시는 행동이 위험한 이유는?",,폐가 팽창하면서 주변 물을 들이마실 수 있어서,급격한 압력 감소로 폐 속 산소 분압이 떨어지는 시점에 호흡 패턴을 바꾸면 블랙아웃을 유발할 수 있어서,이퀄라이징이 안 되어서,이빨이 시려서,2,급격한 압력 감소로 폐 속 산소 분압이 떨어지는 시점에 호흡 패턴을 바꾸면 블랙아웃을 유발할 수 있어서,"상승 막바지는 저산소증 위험이 가장 높은 구간이므로, 기도를 닫고 안정적인 상태를 유지하며 수면까지 올라와야 한다. 중간에 뱉으면 압력 저하를 가속화시킨다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.60)",hard,Safety,multiple_choice,surface_approach
AIDA3_281,AIDA3 과정에서 배우는 '테이블 훈련'의 빈도로 가장 적절한 것은?,,매일 하루에 2번씩 한다.,"일주일에 2~3회 정도, 충분한 휴식일을 포함하여 진행한다.",일주일에 1번만 한다.,한 달에 1번 한다.,2,"일주일에 2~3회 정도, 충분한 휴식일을 포함하여 진행한다.","테이블 훈련은 신체적, 정신적 피로도가 높으므로 매일 하는 것보다 격일이나 주 2~3회 정도로 신체가 적응할 시간을 주는 것이 효과적이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.74)",medium,Training,multiple_choice,table_frequency
AIDA3_282,다음 중 '조류(Current)'가 강할 때의 다이빙 대처법으로 올바른 것은?,,조류를 거슬러 핀차기를 계속한다.,유도줄(Line)을 잡고 있거나 랜야드로 연결하여 떠내려가지 않도록 한다.,조류에 몸을 맡기고 멀리 떠내려간다.,웨이트를 다 버린다.,2,유도줄(Line)을 잡고 있거나 랜야드로 연결하여 떠내려가지 않도록 한다.,"조류가 있으면 다이버가 배나 부표에서 멀어지기 쉬우므로, 항상 라인을 확보하고 안전줄(랜야드)을 사용하여 위치를 유지해야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.54)",easy,Environment,multiple_choice,current_safety
AIDA3_283,프리다이빙 시 '시각화(Visualization)' 기법의 효과는?,,실제 훈련 없이도 근육을 키워준다.,"다이빙 과정을 머릿속으로 리허설하여 긴장을 풀고, 동작의 정확성을 높이며 자신감을 심어준다.",잠을 오게 한다.,시력을 좋게 한다.,2,"다이빙 과정을 머릿속으로 리허설하여 긴장을 풀고, 동작의 정확성을 높이며 자신감을 심어준다.","시각화는 멘탈 트레이닝의 일종으로, 편안한 상태에서 성공적인 다이빙을 상상함으로써 실제 수행 능력을 향상시키는 증명된 방법이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.79)",medium,Training,multiple_choice,visualization
AIDA3_284,신체 내 '사강(Dead Space)'의 부피가 증가하면 호흡에 미치는 영향은?,,신선한 공기가 폐포에 도달하는 비율이 줄어들어 환기 효율이 떨어진다.,산소 섭취량이 늘어난다.,이산화탄소 배출이 더 잘 된다.,아무런 영향이 없다.,1,신선한 공기가 폐포에 도달하는 비율이 줄어들어 환기 효율이 떨어진다.,"사강이 늘어나면(예: 긴 스노클 사용) 들이마시는 공기 중 재호흡되는 공기(CO2 포함) 비율이 높아져 가스 교환 효율이 낮아진다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.37)",medium,Physiology,multiple_choice,dead_space_effect
AIDA3_285,AIDA3 과정의 '다이나믹(DYN)' 훈련에서 버디 위치 선정의 원칙은?,,다이버의 발 쪽에서 따라간다.,다이버보다 앞서서 간다.,"수면 위에서 다이버의 머리 위치를 확인하며 평행하게 따라가거나, 다이버를 시야에 두고 따라간다.",물 밖 데크에서 걸어간다.,3,"수면 위에서 다이버의 머리 위치를 확인하며 평행하게 따라가거나, 다이버를 시야에 두고 따라간다.","버디는 다이버의 상태를 실시간으로 확인하고 사고 시 즉각 입수할 수 있도록 다이버 근처 수면에서 함께 이동해야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.61)",medium,Safety,multiple_choice,dyn_buddying
AIDA3_286,깊은 수심에서 상승 중 '부력'의 변화 양상은?,,바닥에서 수면으로 갈수록 음성 부력이 강해진다.,"바닥에서 수면으로 갈수록 음성 부력이 줄어들다가 특정 수심에서 중성, 이후 양성 부력으로 바뀐다.",부력은 수심에 상관없이 일정하다.,계속 양성 부력이다.,2,"바닥에서 수면으로 갈수록 음성 부력이 줄어들다가 특정 수심에서 중성, 이후 양성 부력으로 바뀐다.","상승하면 수압이 낮아져 슈트와 폐의 공기 부피가 커지므로, 부력이 점차 회복되어 수면 근처에서는 강한 양성 부력을 띠게 된다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.54)",medium,Physics,multiple_choice,buoyancy_change
AIDA3_287,다음 중 '수면 블랙아웃' 처치 시 인공호흡을 시작하기 전에 반드시 확인해야 할 것은?,,심장이 뛰는지 확인한다.,다이버의 눈을 찌른다.,기도가 확보되었는지 확인하고 마스크를 벗긴다.,물을 먹인다.,3,기도가 확보되었는지 확인하고 마스크를 벗긴다.,"구조 호흡(BTT 후) 전에는 반드시 기도를 열어주고 입과 코를 막고 있는 장비를 제거해야 공기가 폐로 들어갈 수 있다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.61)",easy,Rescue,multiple_choice,rescue_prep
AIDA3_288,프리다이빙에서 '릴렉세이션(Relaxation)'이 중요한 생리학적 이유는?,,근육의 긴장을 풀어 산소 소모를 최소화하기 위해,자세를 예쁘게 하기 위해,잠을 자기 위해,물에 잘 뜨기 위해,1,근육의 긴장을 풀어 산소 소모를 최소화하기 위해,"긴장된 근육은 많은 산소를 소모하므로, 신체적/정신적 이완은 다이빙 시간(숨 참기 시간)을 늘리는 가장 기초적이고 중요한 기술이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.16)",easy,Physiology,multiple_choice,relaxation_benefit
AIDA3_289,AIDA3 과정 실기 평가 중 '중성부력 확인'은 어느 수심에서 수행하는가?,,수면(0m),5m,"10m (또는 강사가 지정한 특정 깊이, 보통 10~13m)",바닥(30m),3,"10m (또는 강사가 지정한 특정 깊이, 보통 10~13m)","적절한 웨이트 양을 찾기 위해, 보통 10m~12m 수심에서 멈췄을 때 가라앉지도 뜨지도 않는 상태(중성부력)를 확인한다. (출처: AIDA3 Korean ADVANCED Freediver Course Completion Form.pdf, p.1)",medium,Skills,multiple_choice,buoyancy_check
AIDA3_290,귀에 물이 들어갔을 때 '외이도염'을 예방하기 위한 조치로 올바른 것은?,,면봉으로 귀 안쪽까지 강하게 닦아낸다.,알코올을 붓는다.,깨끗한 물로 헹구고 수건으로 겉만 닦은 뒤 자연 건조하거나 드라이어의 찬 바람으로 말린다.,귀를 계속 후빈다.,3,깨끗한 물로 헹구고 수건으로 겉만 닦은 뒤 자연 건조하거나 드라이어의 찬 바람으로 말린다.,"외이도 피부는 연약하므로 면봉 사용을 자제하고, 건조하게 유지하여 세균 번식을 막는 것이 중요하다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.27)",easy,Safety,multiple_choice,ear_care
